Exercício do empenho,Órgão programa de trabalho,Código do favorecido,Favorecido,Descrição da natureza da despesa,Valor empenhado,Valor liquidado
2022,16,18715.0,Creche Municipal Major Celestino R. dos Santos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18763.0,Creche Municipal Senninha,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18773.0,Creche Municipal Tia Malu,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18701.0,Creche Municipal Irmãs Baptista,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,20000.0,20000.0
2022,16,39760.0,Creche Municipal Zilka Salaberry,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18620.0,Creche Municipal Manguinhos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,20000.0,20000.0
2022,16,18651.0,Creche Municipal Deputado Luiz Eduardo de Magalhães,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18695.0,Creche Municipal Gercinda Rosa Fonseca,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",20000.0,20000.0
2022,16,18634.0,Creche Municipal Dr. Albert Sabin,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,19402.0,Creche Municipal Fallet,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18697.0,Creche Municipal Herbert de Souza - Betinho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,19400.0,Creche Municipal Doutor Ronaldo Luiz Gazolla,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18643.0,Creche Municipal Barbosa Lima Sobrinho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,20000.0,20000.0
2022,16,17897.0,Creche Municipal Os Sabidinhos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,39756.0,Creche Municipal Edna Lotte,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,17898.0,Creche Municipal José Goulart,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18647.0,Creche Municipal Professora Jurema Gomes Sampaio Delfim,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,39757.0,Creche Municipal Simone de Beauvoir,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,39759.0,Creche Municipal Yedda Marques Lamounier de Andrade Maciel,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,19110.0,Creche Municipal da Comunidade do Jacarezinho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,20000.0,20000.0
2022,16,18791.0,Creche Municipal Homero José dos Santos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18745.0,Creche Municipal Quinta do Caju,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18745.0,Creche Municipal Quinta do Caju,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",20000.0,20000.0
2022,16,18658.0,Creche Municipal Cantinho do Céu,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18660.0,Creche Municipal Cantinho Feliz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,20000.0,20000.0
2022,16,18713.0,Creche Municipal Luiza de Barros de Sá Freire,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18784.0,Creche Municipal Visconde de Sabugosa,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,17897.0,Creche Municipal Os Sabidinhos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",19999.99,19999.99
2022,16,18760.0,Creche Municipal Sempre Vida Palmeirinha,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,19000.0,19000.0
2022,16,18750.0,Creche Municipal Samora Machel,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,18000.0,18000.0
2022,16,18745.0,Creche Municipal Quinta do Caju,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,18000.0,18000.0
2022,16,18691.0,Creche Municipal Francisco Alves,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,18000.0,18000.0
2022,16,39764.0,Creche Municipal Ari Pimentel,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,18000.0,18000.0
2022,16,38212.0,Creche Municipal Vasquinho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,18000.0,18000.0
2022,16,18786.0,Creche Municipal Vovó Lucíola,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,18000.0,18000.0
2022,16,39104.0,Creche Municipal Solange Maria Magalhães,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,17988.47,17988.47
2022,16,18747.0,Creche Municipal Raízes do Salgueiro,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,17601.38,17601.38
2022,16,17903.0,Creche Municipal Ladeira dos Funcionários,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,17600.0,17600.0
2022,16,18650.0,Creche Municipal Adalberto Ismael de Souza,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,17500.0,17500.0
2022,16,40095.0,Creche Municipal Arara Azul,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,17000.0,17000.0
2022,16,18651.0,Creche Municipal Deputado Luiz Eduardo de Magalhães,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,17000.0,17000.0
2022,16,18779.0,Creche Municipal Trinta e Um de Outubro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",17000.0,17000.0
2022,16,18701.0,Creche Municipal Irmãs Baptista,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,16594.25,16594.25
2022,16,18626.0,Creche Municipal Otávio Henrique de Oliveira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,16500.0,16500.0
2022,16,39769.0,Creche Municipal Papa João Paulo II,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,16378.7,16378.7
2022,16,39104.0,Creche Municipal Solange Maria Magalhães,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,16000.0,16000.0
2022,16,39761.0,Creche Municipal Yara Amaral,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,15000.0,15000.0
2022,16,18788.0,Creche Municipal Winnie Mandela,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,15000.0,15000.0
2022,16,18683.0,Creche Municipal Eduardo Moreira dos Santos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,15000.0,15000.0
2022,16,18739.0,Creche Municipal O Sonho de Ramon Pascual,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",15000.0,15000.0
2022,16,18790.0,Creche Municipal Zuzu Angel,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,15000.0,15000.0
2022,16,18712.0,Creche Municipal Luís de Souza da Costa Barros,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,15000.0,15000.0
2022,16,18676.0,Creche Municipal Dina Sfat,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,15000.0,15000.0
2022,16,18624.0,Creche Municipal Stella Maris,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,14300.0,14300.0
2022,16,18669.0,Creche Municipal Cora Coralina,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,14300.0,14300.0
2022,16,18758.0,Creche Municipal Sempre Vida Loreto,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,14300.0,14300.0
2022,16,18679.0,Creche Municipal Doutor Antônio Monteiro,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,14300.0,14300.0
2022,16,18667.0,Creche Municipal Chico Mendes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,14000.0,14000.0
2022,16,18753.0,Creche Municipal São Sebastião - Arrelia,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,14000.0,14000.0
2022,16,18641.0,Creche Municipal Ana Maria da Cruz Silva,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,14000.0,14000.0
2022,16,18655.0,Creche Municipal Raio de Sol,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,13144.13,13144.13
2022,16,18719.0,Creche Municipal Margarida Gabinal,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,13000.0,13000.0
2022,16,18763.0,Creche Municipal Senninha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12900.0,12900.0
2022,16,38911.0,Creche Municipal Aldeia dos Curumins,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,18654.0,Creche Municipal Casa Branca - Professor Paulo Freire,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,39751.0,Creche Municipal Raul Cortez,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,18692.0,Creche Municipal Galdino Manoel da Silva,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,19401.0,Creche Municipal Doutor Pedro Bloch,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11950.11,11950.11
2022,16,39107.0,Creche Municipal George Savalla Gomes - Palhaço Carequinha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,11900.0,11900.0
2022,16,18747.0,Creche Municipal Raízes do Salgueiro,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11805.88,11805.88
2022,16,18702.0,Creche Municipal Jacó Inácio Gomes,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11575.55,11575.55
2022,16,18769.0,Creche Municipal Tia Amália,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11406.61,11406.61
2022,16,18753.0,Creche Municipal São Sebastião - Arrelia,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10818.35,10818.35
2022,16,18705.0,Creche Municipal José Marinho de Oliveira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,18634.0,Creche Municipal Dr. Albert Sabin,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,17895.0,Creche Municipal Vitória da Paz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18671.0,Creche Municipal Criança do Futuro,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18630.0,Creche Municipal Vera Pacheco Jordão,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18627.0,Creche Municipal Maria Vieira Bazani,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18639.0,Creche Municipal Amiguinhos da Vila Sapê,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18644.0,Creche Municipal Benedita Siqueira Lopes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18625.0,Creche Municipal Jeciá de Freitas Ferreira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,18649.0,Creche Municipal Sempre Vida Santo Antônio de Pádua,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,18708.0,Creche Municipal Julinho Cacau,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18660.0,Creche Municipal Cantinho Feliz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,18661.0,Creche Municipal Caracol,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18681.0,Creche Municipal Dramaturgo Alfredo de Freitas Dias Gomes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18693.0,Creche Municipal Germinio de Souza Estrela,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,18683.0,Creche Municipal Eduardo Moreira dos Santos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,17904.0,Creche Municipal Sempre Vida Elza Rabelo de Andrade,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18684.0,Creche Municipal Emília Joana da Fonseca Marques,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18685.0,Creche Municipal Engenho da Rainha,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,18686.0,Creche Municipal Sempre Vida Nise da Silveira,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18688.0,Creche Municipal Esperança do Amanhã,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,17898.0,Creche Municipal José Goulart,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18690.0,Creche Municipal Estrelinha Dourada,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,17896.0,Creche Municipal Alegria de Nova Cidade,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18749.0,Creche Municipal Rio Novo - Rio das Flores,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,41786.0,Creche Municipal Maria da Conceição Silveira de Carvalho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18777.0,Creche Municipal Tia Tereza,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18724.0,Creche Municipal Mário Lombardi,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18726.0,Creche Municipal Meimei,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18731.0,Creche Municipal Nação Mangueirense,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,40093.0,Creche Municipal Joseph Barbera,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,39769.0,Creche Municipal Papa João Paulo II,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18776.0,Creche Municipal Tia Ruth Costa dos Santos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,39752.0,Creche Municipal Esperança da Vila São Jorge,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,39750.0,Creche Municipal Emilio Ibrahim Lázaro Jubram Dib,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,39742.0,Creche Municipal Padre Valter da Costa Santos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,19119.0,Creche Municipal Vila União da Paz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18774.0,Creche Municipal Tia Maria,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,39105.0,Creche Municipal dos Sonhos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,39098.0,Creche Municipal Marcelo Cardoso Tomé,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18764.0,Creche Municipal Silveirinha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18766.0,Creche Municipal Sonho Feliz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,19193.0,Creche Municipal Professora Flora Santina Ferrari Braz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18780.0,Creche Municipal Vila Kennedy,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,19397.0,Creche Municipal Zélia Chauke Curi,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,40095.0,Creche Municipal Arara Azul,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18717.0,Creche Municipal Mané Garrincha I,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18714.0,Creche Municipal Luzes do Amanhã,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,19117.0,Creche Municipal Rogério Cardoso Furtado,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18712.0,Creche Municipal Luís de Souza da Costa Barros,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,41950.0,Creche Municipal Augusto de Carvalho Torres Filho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,41790.0,Creche Municipal Brincadeiras de Criança,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,49172.0,Creche Municipal Elizabeth Tavares de Souza - Betinha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,19116.0,Creche Municipal Sebastião Bernardes de Souza Prata,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18783.0,Creche Municipal Vila Progresso,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,41614.0,Creche Municipal Professora Regina Maria da Matta Montezano,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,42000.0,Creche Municipal Estácio de Sá,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18772.0,Creche Municipal Tia Elza,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,9000.0,9000.0
2022,16,18625.0,Creche Municipal Jeciá de Freitas Ferreira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,9000.0,9000.0
2022,16,39099.0,Creche Municipal Tia Auta,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,9000.0,9000.0
2022,16,18664.0,Creche Municipal Célia Alencar,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,9000.0,9000.0
2022,16,18668.0,Creche Municipal Clemente Ferreira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,9000.0,9000.0
