Exercício do empenho,Órgão programa de trabalho,Código do favorecido,Favorecido,Descrição da natureza da despesa,Valor empenhado,Valor liquidado
2022,16,18733.0,Creche Municipal Nossa Senhora da Glória,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11130.0,Escola Municipal Belisário Pena,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11129.0,Escola Municipal Samuel Wainer,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,30000.0,30000.0
2022,16,11128.0,Escola Municipal Visconde do Rio Branco,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11125.0,Escola Municipal Fernando Barata Ribeiro,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11124.0,Escola Municipal Antonia Vargas Cuquejo,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11123.0,Escola Municipal Professora Marita de Vasconcelos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11121.0,Escola Municipal Pugilista Virgulino Isaias de Oliveira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11119.0,Escola Municipal Professor Paulo Silva,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11148.0,Escola Municipal Fernando Costa,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18754.0,Creche Municipal Sementinha do Amor,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11151.0,Escola Municipal Benjamin Franklin,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11152.0,Escola Municipal Professora Jurema Peçanha Giraud,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11197.0,Escola Municipal Espanha,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18768.0,Creche Municipal Sempre Vida Colônia dos Pescadores,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11196.0,Escola Municipal Miguel Calmon,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11192.0,Escola Municipal Professor Darcy Araújo de Miranda,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11190.0,Escola Municipal Nelson Romero,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11189.0,Escola Municipal Nair da Fonseca,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11186.0,Escola Municipal Luís Caetano de Oliveira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11184.0,Escola Municipal Professora Maria Santiago,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11178.0,Escola Municipal Coronel Berthier,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11176.0,Escola Municipal Tenente Renato César,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18761.0,Creche Municipal Sempre Vida Parque de Santa Cruz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11170.0,Escola Municipal Vivaldo Ramos de Vasconcelos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11169.0,Escola Municipal Professor Arthur Thire,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11156.0,Escola Municipal Ministro Adaucto Lúcio Cardoso,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11155.0,Escola Municipal Guandu,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11154.0,Escola Municipal Charles Dickens,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11153.0,Escola Municipal Von Martius,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11118.0,Escola Municipal Mane Garrincha - Alegria do Povo,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11117.0,Escola Municipal Jesus Soares Pereira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11202.0,Escola Municipal Pedro Mota Lima,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,10854.0,Escola Municipal Soares Pereira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,10947.0,Escola Municipal Itália,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,10927.0,Escola Municipal Pires e Albuquerque,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,30000.0,30000.0
2022,16,18685.0,Creche Municipal Engenho da Rainha,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18709.0,Creche Municipal Leuza Marins Novaes S. Santos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,10888.0,Espaço de Desenvolvimento Infantil Aníbal Machado,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,10887.0,Escola Municipal Presidente João Goulart,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,10857.0,Escola Municipal Mário da Veiga Cabral,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,10856.0,Escola Municipal Orsina da Fonseca,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,10846.0,Escola Municipal Reverendo Martin Luther King,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18672.0,Creche Municipal Criança Feliz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,10815.0,Escola Municipal Dom Aquino Corrêa,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,10812.0,Escola Municipal Doutor Cícero Penna,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,10809.0,Ciep Presidente Agostinho Neto,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,10808.0,Ciep Presidente Tancredo Neves,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,10739.0,Gerência de Administração,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,30000.0,30000.0
2022,16,10718.0,Gerência de Infraestrutura e Logística,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,10716.0,Gerência de Educação,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,30000.0,30000.0
2022,16,1603.0,2a. Coordenadoria Regional de Educação,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,10952.0,Escola Municipal Francisco Frias de Mesquita,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,10953.0,Espaço de Desenvolvimento Infantil Pio XII,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18714.0,Creche Municipal Luzes do Amanhã,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,10988.0,Escola Municipal Espirito Santo,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11116.0,Escola Municipal Professor Gilberto Bento da Silva,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11113.0,Escola Municipal Raymundo Corrêa,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11110.0,Escola Municipal Rubens de Farias Neves,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11109.0,Escola Municipal Mafalda Teixeira de Alvarenga,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11108.0,Escola Municipal Miguel de Larreinaga,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11105.0,Escola Municipal Castro Alves,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11100.0,Escola Municipal Ubaldina Dias Jacaré,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11098.0,Escola Municipal Venezuela,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11096.0,Escola Municipal Professor Manoel Maurício,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11095.0,Escola Municipal Barão de Santa Margarida,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11094.0,Escola Municipal Rômulo Gallegos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11093.0,Escola Municipal Alberto Nepomuceno,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11091.0,Escola Municipal Professor Augusto José Machado,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2023,16,10779.0,Subsecretaria de Gestão,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18718.0,Creche Municipal Marcolina,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11009.0,Escola Municipal José Maria Bello,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,30000.0,30000.0
2022,16,11006.0,Escola Municipal Figueiredo Pimentel,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11198.0,Escola Municipal Ribeiro Couto,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,44147.0,Escola Municipal Paulo Renato Souza,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,30000.0,30000.0
2022,16,11280.0,Escola Municipal Berlim,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11269.0,Escola Municipal Padre Manuel da Nóbrega,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,30000.0,30000.0
2022,16,11378.0,Escola Municipal Cyro Monteiro,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11379.0,Escola Municipal Antenor Nascentes,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11380.0,Escola Municipal Alexandre Farah,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11356.0,Espaço de Desenvolvimento Infantil Pioneiras Sociais Nº 12,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11206.0,Escola Municipal Franklin Távora,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11350.0,Escola Municipal David Perez,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11343.0,Escola Municipal Embaixador Barros Hurtado,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,30000.0,30000.0
2022,16,11337.0,Espaço de Desenvolvimento Infantil Carvalho Mourão,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11381.0,Escola Municipal Narbal Fontes,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11384.0,Escola Municipal Professor Zituo Yoneshigue,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11294.0,Escola Municipal Gurgel do Amaral,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,30000.0,30000.0
2022,16,18650.0,Creche Municipal Adalberto Ismael de Souza,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11378.0,Escola Municipal Cyro Monteiro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11276.0,Espaço de Desenvolvimento Infantil Pierre Janet,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,30000.0,30000.0
2022,16,18789.0,Creche Municipal Zacarias - O Trapalhão,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11217.0,Escola Municipal Emiliano Galdino,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18776.0,Creche Municipal Tia Ruth Costa dos Santos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,11213.0,Escola Municipal Meralina de Castro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,11212.0,Escola Municipal Japão,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,30000.0,30000.0
2022,16,11496.0,Escola Municipal Barão de Macahubas,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,29950.0,29950.0
2022,16,33016221000107.0,MITSUI SUMITOMO SEGUROS S A,"SEGUROS EM GERAL, EXCETO OS DESTINADOS A SERVIDORES",29948.57,29948.57
2022,16,27893529000138.0,VALDANHA ROMERO COM E REP DE EQUIP FRIGORIFICOS EIRELI,ELETRODOMESTICOS DE MEDIO E GRANDE PORTE,29871.0,29871.0
2022,16,1857362000166.0,CEC EM 10.19.052 LIBERDADE,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,29860.0,29860.0
2022,16,27840547000151.0,AJR COMERCIO DE MATERIAIS PARA CONSTRUCAO LTDA,MATERIAL PARA CONSERVACAO E MANUTENCAO DE BENS MOVEIS E IMOVEIS,29800.0,29800.0
2022,16,46632.0,Escola Municipal Genival Pereira de Albuquerque,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,29652.0,29652.0
2022,16,51667.0,Coordenadoria de Apoio à Gestão Escolar,TAXI.RIO - USO CORPORATIVO,29644.71,29644.71
2022,16,18704.0,Creche Municipal José de Vieira da Silva,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29578.81,29578.81
2022,16,11375.0,Escola Municipal Antônio Maceo,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29500.0,29500.0
2022,16,11803.0,Núcleo de Arte Nise da Silveira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29435.36,29435.36
2022,16,10767.0,Instituto Municipal Helena Antipoff,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",29374.35,29374.35
2022,16,10856.0,Escola Municipal Orsina da Fonseca,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29335.56,29335.56
2022,16,11502.0,Escola Municipal Eurico Vilela,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29316.28,29316.28
2022,16,10793.0,Escola Municipal José de Alencar,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29300.0,29300.0
2022,16,33585407000187.0,SOCIEDADE CIVIL DE ASSISTENCIA A MENORES CASA DA DINDA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,29250.0,29250.0
2022,16,31660004000120.0,ASSOCIACAO DE MORADORES TIJUACU - AMOTI,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,29250.0,29250.0
2022,16,10822.0,Escola Municipal Marília de Dirceu,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29185.93,29185.93
2022,16,36310930000199.0,Y S DIAS COMERCIO DE PAPELARIA,"MATERIAIS PARA FOTOGRAFIA,FILMAGEM,GRAVACAO, TELECOMUNICACAO E REPRODUCAO DE SOM E IMAGEM",29114.4,29114.4
2022,16,1604.0,3a. Coordenadoria Regional de Educação,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29087.47,29087.47
2022,16,11272.0,Escola Municipal Nerval de Gouveia,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29045.65,29045.65
2022,16,18627.0,Creche Municipal Maria Vieira Bazani,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,11122.0,Escola Municipal São Camilo de Lelis,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,45034.0,Centro de Educação de Jovens e Adultos CEJA - Maré,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,10996.0,Escola Municipal Azevedo Junior,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,11454.0,Escola Municipal 25 de Abril,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,10958.0,Escola Municipal Silvio Romero,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,10982.0,Escola Municipal Haiti,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,10989.0,Escola Municipal Jaime Costa,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,11444.0,Escola Municipal Finlândia,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,18637.0,Creche Municipal Amália Fernandez Conde,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,11633.0,Escola Municipal Julio Verne,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,18686.0,Creche Municipal Sempre Vida Nise da Silveira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,10966.0,Escola Municipal Mozart Lago,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,44255.0,Espaço de Desenvolvimento Infantil Arthur Bispo do Rosário,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,11713.0,Escola Municipal Professora Margarida Glória de Faria,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,10997.0,Escola Municipal Senador Francisco Gallotti,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,19403.0,Espaço de Desenvolvimento Infantil Escritora Clarice Lispector,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,11692.0,Escola Municipal Professor Carlos Delgado de Carvalho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,11438.0,Escola Municipal Francis Hime,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,11631.0,Escola Municipal Lincoln Bicalho Roque,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2023,16,7708128000153.0,I4 PROCESSAMENTO E SISTEMAS DE INFORMACOES LTDA,SERVICOS DE COMUNICACAO SOCIAL,28999.98,9666.66
2022,16,7708128000153.0,I4 PROCESSAMENTO E SISTEMAS DE INFORMACOES LTDA,SERVICOS DE COMUNICACAO SOCIAL,28999.98,28999.98
2022,16,18692.0,Creche Municipal Galdino Manoel da Silva,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,28829.93,28829.93
